Fund Name,Scheme Code,ISIN (Growth / Div Payout),ISIN (Div Reinvestment),Category,Subcategory,Company Name,Sector,P/E Ratio,% of Assets
Bajaj Finserv Flexi Cap Dir,151895,INF0QA701342,-,equity,equity,Infosys,Technology,15.54,1.74
Bajaj Finserv Flexi Cap Dir,151895,INF0QA701342,-,equity,equity,Max Financial,Financial,694.03,1.64
Bandhan Flexi Cap Dir,118424,INF194K01W62,-,equity,equity,HDFC Bank,Financial,16.18,8.11
Bandhan Flexi Cap Dir,118424,INF194K01W62,-,equity,equity,ICICI Bank,Financial,17.77,7.32
Bandhan Flexi Cap Dir,118424,INF194K01W62,-,equity,equity,Reliance Ind,Energy & Utilities,22.24,4.37
Bandhan Flexi Cap Dir,118424,INF194K01W62,-,equity,equity,Infosys,Technology,15.54,3.68
Bandhan Flexi Cap Dir,118424,INF194K01W62,-,equity,equity,Axis Bank,Financial,16.04,3.63
Bandhan Flexi Cap Dir,118424,INF194K01W62,-,equity,equity,Kotak Bank,Financial,20.78,3.55
Bandhan Flexi Cap Dir,118424,INF194K01W62,-,equity,equity,Bharti Airtel,Technology,42.8,3.53
Bandhan Flexi Cap Dir,118424,INF194K01W62,-,equity,equity,Tata Consultancy,Technology,16.21,3.11
Bandhan Flexi Cap Dir,118424,INF194K01W62,-,equity,equity,ITC,Consumer Staples,17.63,2.87
Bandhan Flexi Cap Dir,118424,INF194K01W62,-,equity,equity,Bajaj Finserv,Financial,28.93,2.7
Bandhan Flexi Cap Dir,118424,INF194K01W62,-,equity,equity,Maruti Suzuki,Consumer Discretionary,28.87,2.62
Bandhan Flexi Cap Dir,118424,INF194K01W62,-,equity,equity,Larsen & Toubro,Industrials,35.84,2.19
Bandhan Flexi Cap Dir,118424,INF194K01W62,-,equity,equity,Sterlite Tech,Technology,563.35,1.97
Bandhan Flexi Cap Dir,118424,INF194K01W62,-,equity,equity,HDFC Life,Financial,67.17,1.93
Bandhan Flexi Cap Dir,118424,INF194K01W62,-,equity,equity,Eternal,Technology,681.59,1.93
Bandhan Flexi Cap Dir,118424,INF194K01W62,-,equity,equity,Titan,Consumer Discretionary,76.76,1.74
Bandhan Flexi Cap Dir,118424,INF194K01W62,-,equity,equity,Apollo Hospitals,Healthcare,62.29,1.63
Bandhan Flexi Cap Dir,118424,INF194K01W62,-,equity,equity,Cholamandalam Financial,Financial,12.22,1.57
Bandhan Flexi Cap Dir,118424,INF194K01W62,-,equity,equity,ONGC,Energy & Utilities,7.45,1.55
Bandhan Flexi Cap Dir,118424,INF194K01W62,-,equity,equity,Cipla,Healthcare,28.23,1.35
Bandhan Flexi Cap Dir,118424,INF194K01W62,-,equity,equity,Hindustan Unilever,Consumer Staples,34.66,1.34
Bandhan Flexi Cap Dir,118424,INF194K01W62,-,equity,equity,Info Edge (India),Technology,45.02,1.34
Bandhan Flexi Cap Dir,118424,INF194K01W62,-,equity,equity,ICICI Prudential,Financial,,1.22
Bandhan Flexi Cap Dir,118424,INF194K01W62,-,equity,equity,SBI,Financial,11.56,1.2
Bandhan Flexi Cap Dir,118424,INF194K01W62,-,equity,equity,V-Mart Retail,Consumer Discretionary,50.35,1.11
Bandhan Focused Dir,119552,INF194K01DK7,-,equity,equity,LT Foods,Consumer Staples,21.43,7.63
Bandhan Focused Dir,119552,INF194K01DK7,-,equity,equity,HDFC Bank,Financial,16.18,5.96
Bandhan Focused Dir,119552,INF194K01DK7,-,equity,equity,Power Fin.,Financial,5.47,5.75
Bandhan Focused Dir,119552,INF194K01DK7,-,equity,equity,Prestige Estates,Real Estate,55.05,5.44
Bandhan Focused Dir,119552,INF194K01DK7,-,equity,equity,Jubilant Pharmova,Healthcare,38.95,5.42
Bandhan Focused Dir,119552,INF194K01DK7,-,equity,equity,Cholamandalam Financial,Financial,12.22,5.27
Bandhan Focused Dir,119552,INF194K01DK7,-,equity,equity,Glenmark Pharmaceuticals,Healthcare,44.64,4.86
Bandhan Focused Dir,119552,INF194K01DK7,-,equity,equity,SBI,Financial,11.56,4.42
Bandhan Focused Dir,119552,INF194K01DK7,-,equity,equity,ICICI Bank,Financial,17.77,4.37
Bandhan Focused Dir,119552,INF194K01DK7,-,equity,equity,Tilaknagar Ind,Consumer Staples,514.63,3.71
Bandhan Focused Dir,119552,INF194K01DK7,-,equity,equity,Reliance Ind,Energy & Utilities,22.24,3.3
Bandhan Focused Dir,119552,INF194K01DK7,-,equity,equity,V2 Retail,Consumer Discretionary,51.99,3.07
Bandhan Focused Dir,119552,INF194K01DK7,-,equity,equity,South Indian Bank,Financial,8.71,2.93
Bandhan Focused Dir,119552,INF194K01DK7,-,equity,equity,Angel One,Financial,35.2,2.81
Bandhan Focused Dir,119552,INF194K01DK7,-,equity,equity,Sanathan Textiles,Consumer Discretionary,47.15,2.79
Bandhan Focused Dir,119552,INF194K01DK7,-,equity,equity,Deepak Fertilisers,Materials,26.2,2.73
Bandhan Focused Dir,119552,INF194K01DK7,-,equity,equity,SIGNATUREGLOBAL,Industrials,10.15,2.64
Bandhan Focused Dir,119552,INF194K01DK7,-,equity,equity,Varun Beverages,Consumer Staples,56.49,2.41
Bandhan Focused Dir,119552,INF194K01DK7,-,equity,equity,Larsen & Toubro,Industrials,35.84,2.4
Bandhan Focused Dir,119552,INF194K01DK7,-,equity,equity,Eternal,Technology,681.59,2.39
Bandhan Focused Dir,119552,INF194K01DK7,-,equity,equity,NTPC,Energy & Utilities,12.98,2.35
Bandhan Focused Dir,119552,INF194K01DK7,-,equity,equity,Godawari Power,Materials,22.75,2.34
Bandhan Focused Dir,119552,INF194K01DK7,-,equity,equity,Tata Consultancy,Technology,16.21,2.11
Bandhan Focused Dir,119552,INF194K01DK7,-,equity,equity,Infosys,Technology,15.54,1.97
Bandhan Focused Dir,119552,INF194K01DK7,-,equity,equity,Aurobindo Pharma,Healthcare,23.69,1.97
Bandhan Nifty 500 Momentum 50 Index Dir,153003,INF194KB1IY0,-,equity,equity,Hindalco Ind,Materials,16.93,5.51
Bandhan Nifty 500 Momentum 50 Index Dir,153003,INF194KB1IY0,-,equity,equity,BSE,Financial,65.58,4.85
Bandhan Nifty 500 Momentum 50 Index Dir,153003,INF194KB1IY0,-,equity,equity,Eicher Motors,Consumer Discretionary,37.83,4.74
Bandhan Nifty 500 Momentum 50 Index Dir,153003,INF194KB1IY0,-,equity,equity,Shriram Finance,Financial,23.54,4.7
Bandhan Nifty 500 Momentum 50 Index Dir,153003,INF194KB1IY0,-,equity,equity,Asian Paints,Materials,61.1,4.49
Bandhan Nifty 500 Momentum 50 Index Dir,153003,INF194KB1IY0,-,equity,equity,Bajaj Finance,Financial,31.4,4.45
Bandhan Nifty 500 Momentum 50 Index Dir,153003,INF194KB1IY0,-,equity,equity,Bharti Airtel,Technology,42.8,4.26
Bandhan Nifty 500 Momentum 50 Index Dir,153003,INF194KB1IY0,-,equity,equity,Mahindra & Mahindra,Consumer Discretionary,22.84,4.12
Bandhan Nifty 500 Momentum 50 Index Dir,153003,INF194KB1IY0,-,equity,equity,Maruti Suzuki,Consumer Discretionary,28.87,3.88
Bandhan Nifty 500 Momentum 50 Index Dir,153003,INF194KB1IY0,-,equity,equity,MCX,Financial,53.96,3.29
Bandhan Nifty 500 Momentum 50 Index Dir,153003,INF194KB1IY0,-,equity,equity,TVS Motor,Consumer Discretionary,54.44,3.21
Bandhan Nifty 500 Momentum 50 Index Dir,153003,INF194KB1IY0,-,equity,equity,Laurus Labs,Healthcare,83.27,3.05
Bandhan Nifty 500 Momentum 50 Index Dir,153003,INF194KB1IY0,-,equity,equity,Cummins India,Industrials,68.75,3.03
Bandhan Nifty 500 Momentum 50 Index Dir,153003,INF194KB1IY0,-,equity,equity,Interglobe Aviation,Industrials,,2.92
Bandhan Nifty 500 Momentum 50 Index Dir,153003,INF194KB1IY0,-,equity,equity,Hero Motocorp,Consumer Discretionary,17.5,2.85
Bandhan Nifty 500 Momentum 50 Index Dir,153003,INF194KB1IY0,-,equity,equity,The Federal Bank,Financial,18.21,2.57
Bandhan Nifty 500 Momentum 50 Index Dir,153003,INF194KB1IY0,-,equity,equity,AU Small Fin Bank,Financial,28.94,2.55
Bandhan Nifty 500 Momentum 50 Index Dir,153003,INF194KB1IY0,-,equity,equity,Muthoot Finance,Financial,12.06,2.39
Bandhan Nifty 500 Momentum 50 Index Dir,153003,INF194KB1IY0,-,equity,equity,GE Vernova T&D,Industrials,110.71,2.22
Bandhan Nifty 500 Momentum 50 Index Dir,153003,INF194KB1IY0,-,equity,equity,L&T Fin,Financial,24.1,1.88
Bandhan Nifty 500 Momentum 50 Index Dir,153003,INF194KB1IY0,-,equity,equity,Canara Bank,Financial,6.85,1.82
Bandhan Nifty 500 Momentum 50 Index Dir,153003,INF194KB1IY0,-,equity,equity,One97 Comm,Industrials,126.66,1.76
Bandhan Nifty 500 Momentum 50 Index Dir,153003,INF194KB1IY0,-,equity,equity,Fortis Healthcare,Healthcare,69.48,1.73
Bandhan Nifty 500 Momentum 50 Index Dir,153003,INF194KB1IY0,-,equity,equity,Cholamandalam Inv,Financial,27.52,1.72
Bandhan Nifty 500 Momentum 50 Index Dir,153003,INF194KB1IY0,-,equity,equity,Max Financial,Financial,694.03,1.68
Bandhan Nifty Alpha 50 Index Dir,152177,INF194KB1HA2,-,equity,equity,GE Vernova T&D,Industrials,110.71,5.56
Bandhan Nifty Alpha 50 Index Dir,152177,INF194KB1HA2,-,equity,equity,Hitachi Energy,Industrials,165.1,4.47
Bandhan Nifty Alpha 50 Index Dir,152177,INF194KB1HA2,-,equity,equity,Hindustan Copper,Materials,53.64,3.95
Bandhan Nifty Alpha 50 Index Dir,152177,INF194KB1HA2,-,equity,equity,MCX,Financial,53.96,3.55
Bandhan Nifty Alpha 50 Index Dir,152177,INF194KB1HA2,-,equity,equity,Laurus Labs,Healthcare,83.27,3.32
Bandhan Nifty Alpha 50 Index Dir,152177,INF194KB1HA2,-,equity,equity,Aditya Birla,Financial,25.8,3.18
Bandhan Nifty Alpha 50 Index Dir,152177,INF194KB1HA2,-,equity,equity,RBL Bank,Financial,64.97,2.79
Bandhan Nifty Alpha 50 Index Dir,152177,INF194KB1HA2,-,equity,equity,L&T Fin,Financial,24.1,2.75
Bandhan Nifty Alpha 50 Index Dir,152177,INF194KB1HA2,-,equity,equity,Apar,Diversified,65,2.67
Bandhan Nifty Alpha 50 Index Dir,152177,INF194KB1HA2,-,equity,equity,Polycab India,Industrials,56.09,2.62
Bandhan Nifty Alpha 50 Index Dir,152177,INF194KB1HA2,-,equity,equity,National Aluminium,Materials,11.65,2.54
Bandhan Nifty Alpha 50 Index Dir,152177,INF194KB1HA2,-,equity,equity,Cummins India,Industrials,68.75,2.46
Bandhan Nifty Alpha 50 Index Dir,152177,INF194KB1HA2,-,equity,equity,Karur Vysya Bank,Financial,11.37,2.38
Bandhan Nifty Alpha 50 Index Dir,152177,INF194KB1HA2,-,equity,equity,BSE,Financial,65.58,2.3
Bandhan Nifty Alpha 50 Index Dir,152177,INF194KB1HA2,-,equity,equity,Canara Bank,Financial,6.85,2.23
Bandhan Nifty Alpha 50 Index Dir,152177,INF194KB1HA2,-,equity,equity,Max Financial,Financial,694.03,2.22
Bandhan Nifty Alpha 50 Index Dir,152177,INF194KB1HA2,-,equity,equity,Bharat Forge,Consumer Discretionary,89.39,2.18
Bandhan Nifty Alpha 50 Index Dir,152177,INF194KB1HA2,-,equity,equity,Ashok Leyland,Industrials,26.81,2.15
Bandhan Nifty Alpha 50 Index Dir,152177,INF194KB1HA2,-,equity,equity,Indian Bank,Financial,10.08,2.14
Bandhan Nifty Alpha 50 Index Dir,152177,INF194KB1HA2,-,equity,equity,Delhivery,Industrials,225.2,2.07
Bandhan Nifty Alpha 50 Index Dir,152177,INF194KB1HA2,-,equity,equity,AU Small Fin Bank,Financial,28.94,2.02
Bandhan Nifty Alpha 50 Index Dir,152177,INF194KB1HA2,-,equity,equity,Navin Fluorine,Materials,56.43,1.99
Bandhan Nifty Alpha 50 Index Dir,152177,INF194KB1HA2,-,equity,equity,The Federal Bank,Financial,18.21,1.97
Bandhan Nifty Alpha 50 Index Dir,152177,INF194KB1HA2,-,equity,equity,Glenmark Pharmaceuticals,Healthcare,44.64,1.94
Bandhan Nifty Alpha 50 Index Dir,152177,INF194KB1HA2,-,equity,equity,Bharat Electronics,Industrials,51.68,1.94
Bandhan Nifty Total Mkt Index Dir,152716,INF194KB1IK9,-,equity,equity,HDFC Bank,Financial,16.18,5.64
Bandhan Nifty Total Mkt Index Dir,152716,INF194KB1IK9,-,equity,equity,ICICI Bank,Financial,17.77,4.45
Bandhan Nifty Total Mkt Index Dir,152716,INF194KB1IK9,-,equity,equity,Reliance Ind,Energy & Utilities,22.24,4.42
Bandhan Nifty Total Mkt Index Dir,152716,INF194KB1IK9,-,equity,equity,Bharti Airtel,Technology,42.8,2.78
Bandhan Nifty Total Mkt Index Dir,152716,INF194KB1IK9,-,equity,equity,Larsen & Toubro,Industrials,35.84,2.37
Bandhan Nifty Total Mkt Index Dir,152716,INF194KB1IK9,-,equity,equity,Infosys,Technology,15.54,2.02
Bandhan Nifty Total Mkt Index Dir,152716,INF194KB1IK9,-,equity,equity,SBI,Financial,11.56,1.98
Bandhan Nifty Total Mkt Index Dir,152716,INF194KB1IK9,-,equity,equity,Axis Bank,Financial,16.04,1.83
Bandhan Nifty Total Mkt Index Dir,152716,INF194KB1IK9,-,equity,equity,Kotak Bank,Financial,20.78,1.4
Bandhan Nifty Total Mkt Index Dir,152716,INF194KB1IK9,-,equity,equity,ITC,Consumer Staples,17.63,1.37
Bandhan Nifty Total Mkt Index Dir,152716,INF194KB1IK9,-,equity,equity,Mahindra & Mahindra,Consumer Discretionary,22.84,1.35
Bandhan Nifty Total Mkt Index Dir,152716,INF194KB1IK9,-,equity,equity,Bajaj Finance,Financial,31.4,1.2
Bandhan Nifty Total Mkt Index Dir,152716,INF194KB1IK9,-,equity,equity,Tata Consultancy,Technology,16.21,1.14
Bandhan Nifty Total Mkt Index Dir,152716,INF194KB1IK9,-,equity,equity,Hindustan Unilever,Consumer Staples,34.66,0.95
Bandhan Nifty Total Mkt Index Dir,152716,INF194KB1IK9,-,equity,equity,Sun Pharmaceutical,Healthcare,38.12,0.94
Bandhan Nifty Total Mkt Index Dir,152716,INF194KB1IK9,-,equity,equity,NTPC,Energy & Utilities,12.98,0.91
Bandhan Nifty Total Mkt Index Dir,152716,INF194KB1IK9,-,equity,equity,Eternal,Technology,681.59,0.89
Bandhan Nifty Total Mkt Index Dir,152716,INF194KB1IK9,-,equity,equity,Tata Steel,Materials,23.19,0.85
Bandhan Nifty Total Mkt Index Dir,152716,INF194KB1IK9,-,equity,equity,Maruti Suzuki,Consumer Discretionary,28.87,0.85
Bandhan Nifty Total Mkt Index Dir,152716,INF194KB1IK9,-,equity,equity,BSE,Financial,65.58,0.84
Bandhan Nifty Total Mkt Index Dir,152716,INF194KB1IK9,-,equity,equity,Titan,Consumer Discretionary,76.76,0.83
Bandhan Nifty Total Mkt Index Dir,152716,INF194KB1IK9,-,equity,equity,Hindalco Ind,Materials,16.93,0.81
Bandhan Nifty Total Mkt Index Dir,152716,INF194KB1IK9,-,equity,equity,Bharat Electronics,Industrials,51.68,0.73
Bandhan Nifty Total Mkt Index Dir,152716,INF194KB1IK9,-,equity,equity,Ultratech Cement,Materials,41.26,0.67
Bandhan Nifty Total Mkt Index Dir,152716,INF194KB1IK9,-,equity,equity,Adani Ports,Industrials,33.15,0.66
Bank of India Flexi Cap Dir,148404,INF761K01FF5,-,equity,equity,SBI,Financial,11.56,4.04
Bank of India Flexi Cap Dir,148404,INF761K01FF5,-,equity,equity,Lloyds Metals,Materials,26.85,3.6
Bank of India Flexi Cap Dir,148404,INF761K01FF5,-,equity,equity,Sky Gold And Diamonds,Consumer Discretionary,29.37,3.24
Bank of India Flexi Cap Dir,148404,INF761K01FF5,-,equity,equity,Hindustan Aero,Industrials,32.36,3.22
Bank of India Flexi Cap Dir,148404,INF761K01FF5,-,equity,equity,ICICI Bank,Financial,17.77,3.06
Bank of India Flexi Cap Dir,148404,INF761K01FF5,-,equity,equity,Adani Ports,Industrials,33.15,2.79
Bank of India Flexi Cap Dir,148404,INF761K01FF5,-,equity,equity,Bharti Airtel,Technology,42.8,2.69
Bank of India Flexi Cap Dir,148404,INF761K01FF5,-,equity,equity,HDFC Bank,Financial,16.18,2.65
Bank of India Flexi Cap Dir,148404,INF761K01FF5,-,equity,equity,Acutaas Chemicals,Healthcare,72.07,2.54
Bank of India Flexi Cap Dir,148404,INF761K01FF5,-,equity,equity,Quality Power Electrical Equipments,Industrials,83.08,2.52
Bank of India Flexi Cap Dir,148404,INF761K01FF5,-,equity,equity,Power Fin.,Financial,5.47,2.31
Bank of India Flexi Cap Dir,148404,INF761K01FF5,-,equity,equity,UNO Minda,Consumer Discretionary,52.95,2.24
Bank of India Flexi Cap Dir,148404,INF761K01FF5,-,equity,equity,Indian Bank,Financial,10.08,2.21
Bank of India Flexi Cap Dir,148404,INF761K01FF5,-,equity,equity,Vedanta Aluminium Metal,Materials,,2.13
Bank of India Flexi Cap Dir,148404,INF761K01FF5,-,equity,equity,NTPC,Energy & Utilities,12.98,2.08
Bank of India Flexi Cap Dir,148404,INF761K01FF5,-,equity,equity,Vedanta,Materials,6.88,2.01
Bank of India Flexi Cap Dir,148404,INF761K01FF5,-,equity,equity,Dr. Reddy'S Labs,Healthcare,25.22,1.96
Bank of India Flexi Cap Dir,148404,INF761K01FF5,-,equity,equity,Entero Health,Healthcare,41.82,1.93
Bank of India Flexi Cap Dir,148404,INF761K01FF5,-,equity,equity,Reliance Ind,Energy & Utilities,22.24,1.88
Bank of India Flexi Cap Dir,148404,INF761K01FF5,-,equity,equity,Hindustan Copper,Materials,53.64,1.88
Bank of India Flexi Cap Dir,148404,INF761K01FF5,-,equity,equity,Mahindra & Mahindra,Consumer Discretionary,22.84,1.73
Bank of India Flexi Cap Dir,148404,INF761K01FF5,-,equity,equity,Tata Steel,Materials,23.19,1.73
Bank of India Flexi Cap Dir,148404,INF761K01FF5,-,equity,equity,Bharat Electronics,Industrials,51.68,1.67
Bank of India Flexi Cap Dir,148404,INF761K01FF5,-,equity,equity,Balrampur Mills,Consumer Staples,30.93,1.66
Bank of India Flexi Cap Dir,148404,INF761K01FF5,-,equity,equity,Adani Power,Energy & Utilities,34.69,1.66
Baroda BNP Paribas Children's Dir,153171,INF251K01UE9,-,equity,equity,Reliance Ind,Energy & Utilities,22.24,3.55
Baroda BNP Paribas Children's Dir,153171,INF251K01UE9,-,equity,equity,Bharti Airtel,Technology,42.8,3.51
Baroda BNP Paribas Children's Dir,153171,INF251K01UE9,-,equity,equity,Hitachi Energy,Industrials,165.1,2.89
Baroda BNP Paribas Children's Dir,153171,INF251K01UE9,-,equity,equity,SBI,Financial,11.56,2.88
Baroda BNP Paribas Children's Dir,153171,INF251K01UE9,-,equity,equity,Bharat Heavy Elect,Industrials,88.33,2.64
Baroda BNP Paribas Children's Dir,153171,INF251K01UE9,-,equity,equity,Polycab India,Industrials,56.09,2.43
Baroda BNP Paribas Children's Dir,153171,INF251K01UE9,-,equity,equity,Titan,Consumer Discretionary,76.76,2.43
Baroda BNP Paribas Children's Dir,153171,INF251K01UE9,-,equity,equity,Larsen & Toubro,Industrials,35.84,2.43
Baroda BNP Paribas Children's Dir,153171,INF251K01UE9,-,equity,equity,Navin Fluorine,Materials,56.43,2.43
Baroda BNP Paribas Children's Dir,153171,INF251K01UE9,-,equity,equity,SBI Life Insurance,Financial,127.33,2.34
Baroda BNP Paribas Children's Dir,153171,INF251K01UE9,-,equity,equity,Persistent Systems,Technology,41.74,2.22
Baroda BNP Paribas Children's Dir,153171,INF251K01UE9,-,equity,equity,Axis Bank,Financial,16.04,2.2
Baroda BNP Paribas Children's Dir,153171,INF251K01UE9,-,equity,equity,Karur Vysya Bank,Financial,11.37,2.16
Baroda BNP Paribas Children's Dir,153171,INF251K01UE9,-,equity,equity,MCX,Financial,53.96,2.14
Baroda BNP Paribas Children's Dir,153171,INF251K01UE9,-,equity,equity,ICICI Bank,Financial,17.77,2.14
Baroda BNP Paribas Children's Dir,153171,INF251K01UE9,-,equity,equity,Mahindra & Mahindra,Consumer Discretionary,22.84,2.08
Baroda BNP Paribas Children's Dir,153171,INF251K01UE9,-,equity,equity,Hindustan Petro,Energy & Utilities,4.73,2.02
Baroda BNP Paribas Children's Dir,153171,INF251K01UE9,-,equity,equity,Cummins India,Industrials,68.75,2.01
Baroda BNP Paribas Children's Dir,153171,INF251K01UE9,-,equity,equity,Bharat Electronics,Industrials,51.68,2.01
Baroda BNP Paribas Children's Dir,153171,INF251K01UE9,-,equity,equity,Tech Mahindra,Technology,29.47,1.99
Baroda BNP Paribas Children's Dir,153171,INF251K01UE9,-,equity,equity,The Federal Bank,Financial,18.21,1.97
Baroda BNP Paribas Children's Dir,153171,INF251K01UE9,-,equity,equity,Bajaj Finance,Financial,31.4,1.94
Baroda BNP Paribas Children's Dir,153171,INF251K01UE9,-,equity,equity,Linde India,Materials,113.15,1.84
Baroda BNP Paribas Children's Dir,153171,INF251K01UE9,-,equity,equity,Hindalco Ind,Materials,16.93,1.83
Baroda BNP Paribas Children's Dir,153171,INF251K01UE9,-,equity,equity,Bandhan Bank,Financial,28.07,1.78
Baroda BNP Paribas Flexi Cap Dir,150387,INF251K01QZ2,-,equity,equity,Hindalco Ind,Materials,16.93,3.69
Baroda BNP Paribas Flexi Cap Dir,150387,INF251K01QZ2,-,equity,equity,The Federal Bank,Financial,18.21,3.43
Baroda BNP Paribas Flexi Cap Dir,150387,INF251K01QZ2,-,equity,equity,Bharti Airtel,Technology,42.8,3.37
Baroda BNP Paribas Flexi Cap Dir,150387,INF251K01QZ2,-,equity,equity,HDFC Bank,Financial,16.18,3.35
Baroda BNP Paribas Flexi Cap Dir,150387,INF251K01QZ2,-,equity,equity,Larsen & Toubro,Industrials,35.84,3.34
Baroda BNP Paribas Flexi Cap Dir,150387,INF251K01QZ2,-,equity,equity,IndusInd Bank,Financial,82.24,3.18
Baroda BNP Paribas Flexi Cap Dir,150387,INF251K01QZ2,-,equity,equity,Bharat Heavy Elect,Industrials,88.33,3.16
Baroda BNP Paribas Flexi Cap Dir,150387,INF251K01QZ2,-,equity,equity,Reliance Ind,Energy & Utilities,22.24,3.03
Baroda BNP Paribas Flexi Cap Dir,150387,INF251K01QZ2,-,equity,equity,Solar,Materials,95.86,2.99
Baroda BNP Paribas Flexi Cap Dir,150387,INF251K01QZ2,-,equity,equity,Jindal Steel,Materials,34.26,2.97
Baroda BNP Paribas Flexi Cap Dir,150387,INF251K01QZ2,-,equity,equity,Axis Bank,Financial,16.04,2.9
Baroda BNP Paribas Flexi Cap Dir,150387,INF251K01QZ2,-,equity,equity,Persistent Systems,Technology,41.74,2.76
Baroda BNP Paribas Flexi Cap Dir,150387,INF251K01QZ2,-,equity,equity,One97 Comm,Industrials,126.66,2.7
Baroda BNP Paribas Flexi Cap Dir,150387,INF251K01QZ2,-,equity,equity,Bharat Electronics,Industrials,51.68,2.52
