Fund Name,Plan,Category,VR ID,ISIN,Company Name,Sector,P/E Ratio,% Assets
Axis ESG Integration Strategy Dir,Direct,Thematic-ESG,40536,INF846K01W23,HDFC Bank,Financial,14.97,6.44
Axis ESG Integration Strategy Dir,Direct,Thematic-ESG,40536,INF846K01W23,Bajaj Finance,Financial,29.03,4.07
Axis ESG Integration Strategy Dir,Direct,Thematic-ESG,40536,INF846K01W23,Infosys,Technology,16.26,4.06
Axis ESG Integration Strategy Dir,Direct,Thematic-ESG,40536,INF846K01W23,Reliance Ind,Energy & Utilities,21.28,3.88
Axis ESG Integration Strategy Dir,Direct,Thematic-ESG,40536,INF846K01W23,ICICI Bank,Financial,16.83,3.65
Axis ESG Integration Strategy Dir,Direct,Thematic-ESG,40536,INF846K01W23,Axis Bank,Financial,15.24,3.55
Axis ESG Integration Strategy Dir,Direct,Thematic-ESG,40536,INF846K01W23,JB Chemicals,Healthcare,50.01,3.31
Axis ESG Integration Strategy Dir,Direct,Thematic-ESG,40536,INF846K01W23,Titan,Consumer Discretionary,71.76,3.27
Axis ESG Integration Strategy Dir,Direct,Thematic-ESG,40536,INF846K01W23,Maruti Suzuki,Consumer Discretionary,28.1,2.85
Baroda BNP Paribas ESG Best-in-class strategy Dir,Direct,Thematic-ESG,45837,INF251K01VP3,ICICI Bank,Financial,16.83,5.8
Baroda BNP Paribas ESG Best-in-class strategy Dir,Direct,Thematic-ESG,45837,INF251K01VP3,Bharti Airtel,Technology,41.01,5.64
Baroda BNP Paribas ESG Best-in-class strategy Dir,Direct,Thematic-ESG,45837,INF251K01VP3,HDFC Bank,Financial,14.97,5.37
Baroda BNP Paribas ESG Best-in-class strategy Dir,Direct,Thematic-ESG,45837,INF251K01VP3,Infosys,Technology,16.26,5.26
Baroda BNP Paribas ESG Best-in-class strategy Dir,Direct,Thematic-ESG,45837,INF251K01VP3,Mahindra & Mahindra,Consumer Discretionary,21.75,3.02
Baroda BNP Paribas ESG Best-in-class strategy Dir,Direct,Thematic-ESG,45837,INF251K01VP3,SBI,Financial,11.11,2.97
Baroda BNP Paribas ESG Best-in-class strategy Dir,Direct,Thematic-ESG,45837,INF251K01VP3,Eternal,Technology,646.39,2.92
Baroda BNP Paribas ESG Best-in-class strategy Dir,Direct,Thematic-ESG,45837,INF251K01VP3,Hitachi Energy,Industrials,156.16,2.57
Baroda BNP Paribas ESG Best-in-class strategy Dir,Direct,Thematic-ESG,45837,INF251K01VP3,Tech Mahindra,Technology,30.26,2.46
Baroda BNP Paribas ESG Best-in-class strategy Dir,Direct,Thematic-ESG,45837,INF251K01VP3,Power Grid,Energy & Utilities,16.67,2.44
ICICI Pru ESG Exclusionary Strategy Dir,Direct,Thematic-ESG,41127,INF109KC1O09,Sun Pharmaceutical,Healthcare,37.16,7.22
ICICI Pru ESG Exclusionary Strategy Dir,Direct,Thematic-ESG,41127,INF109KC1O09,ICICI Bank,Financial,16.83,6.77
ICICI Pru ESG Exclusionary Strategy Dir,Direct,Thematic-ESG,41127,INF109KC1O09,HDFC Bank,Financial,14.97,5.89
ICICI Pru ESG Exclusionary Strategy Dir,Direct,Thematic-ESG,41127,INF109KC1O09,TVS Motor,Consumer Discretionary,52.85,5.42
ICICI Pru ESG Exclusionary Strategy Dir,Direct,Thematic-ESG,41127,INF109KC1O09,Axis Bank,Financial,15.24,4.69
ICICI Pru ESG Exclusionary Strategy Dir,Direct,Thematic-ESG,41127,INF109KC1O09,Bharti Airtel,Technology,41.01,4.12
ICICI Pru ESG Exclusionary Strategy Dir,Direct,Thematic-ESG,41127,INF109KC1O09,Maruti Suzuki,Consumer Discretionary,28.1,3.99
ICICI Pru ESG Exclusionary Strategy Dir,Direct,Thematic-ESG,41127,INF109KC1O09,Avenue Supermarts,Consumer Staples,89.84,3.46
ICICI Pru ESG Exclusionary Strategy Dir,Direct,Thematic-ESG,41127,INF109KC1O09,Inox Wind,Industrials,36.74,3.02
ICICI Pru ESG Exclusionary Strategy Dir,Direct,Thematic-ESG,41127,INF109KC1O09,Infosys,Technology,16.26,2.69
Invesco India ESG Integration Strategy Dir,Direct,Thematic-ESG,41339,INF205KA1338,HDFC Bank,Financial,14.97,6.16
Invesco India ESG Integration Strategy Dir,Direct,Thematic-ESG,41339,INF205KA1338,ICICI Bank,Financial,16.83,6.16
Invesco India ESG Integration Strategy Dir,Direct,Thematic-ESG,41339,INF205KA1338,Bharti Airtel,Technology,41.01,5.09
Invesco India ESG Integration Strategy Dir,Direct,Thematic-ESG,41339,INF205KA1338,Bajaj Finance,Financial,29.03,5.08
Invesco India ESG Integration Strategy Dir,Direct,Thematic-ESG,41339,INF205KA1338,Infosys,Technology,16.26,4.5
Invesco India ESG Integration Strategy Dir,Direct,Thematic-ESG,41339,INF205KA1338,Axis Bank,Financial,15.24,3.99
Invesco India ESG Integration Strategy Dir,Direct,Thematic-ESG,41339,INF205KA1338,Titan,Consumer Discretionary,71.76,3.91
Invesco India ESG Integration Strategy Dir,Direct,Thematic-ESG,41339,INF205KA1338,Apollo Hospitals,Healthcare,63.05,3.76
Invesco India ESG Integration Strategy Dir,Direct,Thematic-ESG,41339,INF205KA1338,Kotak Bank,Financial,19.7,3.2
Invesco India ESG Integration Strategy Dir,Direct,Thematic-ESG,41339,INF205KA1338,LTIMindtree,Technology,23.65,3.18
Kotak ESG Exclusionary Strategy Dir,Direct,Thematic-ESG,41202,INF174KA1FI4,Bharti Airtel,Technology,41.01,7.67
Kotak ESG Exclusionary Strategy Dir,Direct,Thematic-ESG,41202,INF174KA1FI4,HDFC Bank,Financial,14.97,6.15
Kotak ESG Exclusionary Strategy Dir,Direct,Thematic-ESG,41202,INF174KA1FI4,ICICI Bank,Financial,16.83,5.04
Kotak ESG Exclusionary Strategy Dir,Direct,Thematic-ESG,41202,INF174KA1FI4,Infosys,Technology,16.26,4.71
Kotak ESG Exclusionary Strategy Dir,Direct,Thematic-ESG,41202,INF174KA1FI4,Eternal,Technology,646.39,4.6
Kotak ESG Exclusionary Strategy Dir,Direct,Thematic-ESG,41202,INF174KA1FI4,Larsen & Toubro,Industrials,33.39,4.32
Kotak ESG Exclusionary Strategy Dir,Direct,Thematic-ESG,41202,INF174KA1FI4,Bajaj Finance,Financial,29.03,4.11
Kotak ESG Exclusionary Strategy Dir,Direct,Thematic-ESG,41202,INF174KA1FI4,Linde India,Materials,106.37,4.08
Kotak ESG Exclusionary Strategy Dir,Direct,Thematic-ESG,41202,INF174KA1FI4,Axis Bank,Financial,15.24,4.05
Kotak ESG Exclusionary Strategy Dir,Direct,Thematic-ESG,41202,INF174KA1FI4,SBI,Financial,11.11,3.83
Mirae Asset Nifty 100 ESG Sector Leaders ETF,Direct,Thematic-ESG,41157,INF769K01GS9,Reliance Ind,Energy & Utilities,21.28,9.63
Mirae Asset Nifty 100 ESG Sector Leaders ETF,Direct,Thematic-ESG,41157,INF769K01GS9,ICICI Bank,Financial,16.83,9.59
Mirae Asset Nifty 100 ESG Sector Leaders ETF,Direct,Thematic-ESG,41157,INF769K01GS9,HDFC Bank,Financial,14.97,9.58
Mirae Asset Nifty 100 ESG Sector Leaders ETF,Direct,Thematic-ESG,41157,INF769K01GS9,Bharti Airtel,Technology,41.01,6.36
Mirae Asset Nifty 100 ESG Sector Leaders ETF,Direct,Thematic-ESG,41157,INF769K01GS9,Infosys,Technology,16.26,4.55
Mirae Asset Nifty 100 ESG Sector Leaders ETF,Direct,Thematic-ESG,41157,INF769K01GS9,Axis Bank,Financial,15.24,4
Mirae Asset Nifty 100 ESG Sector Leaders ETF,Direct,Thematic-ESG,41157,INF769K01GS9,Mahindra & Mahindra,Consumer Discretionary,21.75,3.04
Mirae Asset Nifty 100 ESG Sector Leaders ETF,Direct,Thematic-ESG,41157,INF769K01GS9,Tata Consultancy,Technology,15.83,2.77
Mirae Asset Nifty 100 ESG Sector Leaders ETF,Direct,Thematic-ESG,41157,INF769K01GS9,Bajaj Finance,Financial,29.03,2.75
Mirae Asset Nifty 100 ESG Sector Leaders ETF,Direct,Thematic-ESG,41157,INF769K01GS9,Hindustan Unilever,Consumer Staples,33.32,2.19
Mirae Asset Nifty 100 ESG Sector Leaders FoF Dir,Direct,Thematic-ESG,41160,INF769K01GQ3,Mirae ESG ETF,Unspecified,--,99.91
Quant ESG Integration Strategy Dir,Direct,Thematic-ESG,41165,INF966L01AD4,Adani Enterprises,Materials,41.43,9.38
Quant ESG Integration Strategy Dir,Direct,Thematic-ESG,41165,INF966L01AD4,Adani Green Energy,Energy & Utilities,152.62,9.01
Quant ESG Integration Strategy Dir,Direct,Thematic-ESG,41165,INF966L01AD4,Piramal Finance,Financial,30.14,8.68
Quant ESG Integration Strategy Dir,Direct,Thematic-ESG,41165,INF966L01AD4,HFCL,Technology,87.1,8.26
Quant ESG Integration Strategy Dir,Direct,Thematic-ESG,41165,INF966L01AD4,Aurobindo Pharma,Healthcare,23.78,5.86
Quant ESG Integration Strategy Dir,Direct,Thematic-ESG,41165,INF966L01AD4,Capri Global,Financial,20.62,5.58
Quant ESG Integration Strategy Dir,Direct,Thematic-ESG,41165,INF966L01AD4,Nippon Life AMC,Financial,45.3,5.06
Quant ESG Integration Strategy Dir,Direct,Thematic-ESG,41165,INF966L01AD4,ICICI Prudential,Financial,--,4.5
Quant ESG Integration Strategy Dir,Direct,Thematic-ESG,41165,INF966L01AD4,BlackBuck,Industrials,57.86,3.69
Quant ESG Integration Strategy Dir,Direct,Thematic-ESG,41165,INF966L01AD4,Kotak Bank,Financial,19.7,3.66
Quantum ESG Best In Class Strategy Dir,Direct,Thematic-ESG,40010,INF082J01382,TVS Motor,Consumer Discretionary,52.85,5.15
Quantum ESG Best In Class Strategy Dir,Direct,Thematic-ESG,40010,INF082J01382,HDFC Bank,Financial,14.97,4.19
Quantum ESG Best In Class Strategy Dir,Direct,Thematic-ESG,40010,INF082J01382,Marico,Consumer Staples,59.97,3.78
Quantum ESG Best In Class Strategy Dir,Direct,Thematic-ESG,40010,INF082J01382,Persistent Systems,Technology,42.41,3.21
Quantum ESG Best In Class Strategy Dir,Direct,Thematic-ESG,40010,INF082J01382,Bajaj Finance,Financial,29.03,3.11
Quantum ESG Best In Class Strategy Dir,Direct,Thematic-ESG,40010,INF082J01382,HDFC Life,Financial,63.31,3.03
Quantum ESG Best In Class Strategy Dir,Direct,Thematic-ESG,40010,INF082J01382,Kotak Bank,Financial,19.7,2.99
Quantum ESG Best In Class Strategy Dir,Direct,Thematic-ESG,40010,INF082J01382,ICICI Lombard,Financial,35.14,2.98
Quantum ESG Best In Class Strategy Dir,Direct,Thematic-ESG,40010,INF082J01382,Hitachi Energy,Industrials,156.16,2.7
Quantum ESG Best In Class Strategy Dir,Direct,Thematic-ESG,40010,INF082J01382,The Federal Bank,Financial,17.86,2.7
SBI ESG Exclusionary Strategy Dir,Direct,Thematic-ESG,16219,INF200K01SE0,ICICI Bank,Financial,16.83,8.13
SBI ESG Exclusionary Strategy Dir,Direct,Thematic-ESG,16219,INF200K01SE0,HDFC Bank,Financial,14.97,7.9
SBI ESG Exclusionary Strategy Dir,Direct,Thematic-ESG,16219,INF200K01SE0,Axis Bank,Financial,15.24,4.97
SBI ESG Exclusionary Strategy Dir,Direct,Thematic-ESG,16219,INF200K01SE0,Infosys,Technology,16.26,4.73
SBI ESG Exclusionary Strategy Dir,Direct,Thematic-ESG,16219,INF200K01SE0,Larsen & Toubro,Industrials,33.39,4.73
SBI ESG Exclusionary Strategy Dir,Direct,Thematic-ESG,16219,INF200K01SE0,SBI,Financial,11.11,4.06
SBI ESG Exclusionary Strategy Dir,Direct,Thematic-ESG,16219,INF200K01SE0,Maruti Suzuki,Consumer Discretionary,28.1,3.89
SBI ESG Exclusionary Strategy Dir,Direct,Thematic-ESG,16219,INF200K01SE0,Kotak Bank,Financial,19.7,3.76
SBI ESG Exclusionary Strategy Dir,Direct,Thematic-ESG,16219,INF200K01SE0,Bajaj Finance,Financial,29.03,3.74
SBI ESG Exclusionary Strategy Dir,Direct,Thematic-ESG,16219,INF200K01SE0,Hindalco Ind,Materials,18.04,3.32
WhiteOak Capital ESG Best-In-Class Strategy Dir,Direct,Thematic-ESG,44645,INF03VN01951,ICICI Bank,Financial,16.83,9.3
WhiteOak Capital ESG Best-In-Class Strategy Dir,Direct,Thematic-ESG,44645,INF03VN01951,HDFC Bank,Financial,14.97,7.55
WhiteOak Capital ESG Best-In-Class Strategy Dir,Direct,Thematic-ESG,44645,INF03VN01951,Nestle India,Consumer Staples,77.75,5.9
WhiteOak Capital ESG Best-In-Class Strategy Dir,Direct,Thematic-ESG,44645,INF03VN01951,Bharti Airtel,Technology,41.01,5.26
WhiteOak Capital ESG Best-In-Class Strategy Dir,Direct,Thematic-ESG,44645,INF03VN01951,Mahindra & Mahindra,Consumer Discretionary,21.75,4.28
WhiteOak Capital ESG Best-In-Class Strategy Dir,Direct,Thematic-ESG,44645,INF03VN01951,Kotak Bank,Financial,19.7,3.7
WhiteOak Capital ESG Best-In-Class Strategy Dir,Direct,Thematic-ESG,44645,INF03VN01951,Titan,Consumer Discretionary,71.76,3.11
WhiteOak Capital ESG Best-In-Class Strategy Dir,Direct,Thematic-ESG,44645,INF03VN01951,Bharat Electronics,Industrials,49.72,2.83
WhiteOak Capital ESG Best-In-Class Strategy Dir,Direct,Thematic-ESG,44645,INF03VN01951,Eternal,Technology,646.39,2.69
WhiteOak Capital ESG Best-In-Class Strategy Dir,Direct,Thematic-ESG,44645,INF03VN01951,Bajaj Finserv,Financial,27.64,2.57
ABSL Nifty PSE ETF,Direct,Thematic-Energy,44301,INF209KB19Z4,NTPC,Energy & Utilities,12.73,14.48
ABSL Nifty PSE ETF,Direct,Thematic-Energy,44301,INF209KB19Z4,Bharat Electronics,Industrials,49.72,11.82
ABSL Nifty PSE ETF,Direct,Thematic-Energy,44301,INF209KB19Z4,Power Grid,Energy & Utilities,16.67,11.03
ABSL Nifty PSE ETF,Direct,Thematic-Energy,44301,INF209KB19Z4,ONGC,Energy & Utilities,7.87,8.9
ABSL Nifty PSE ETF,Direct,Thematic-Energy,44301,INF209KB19Z4,Coal India,Materials,9.26,8.36
ABSL Nifty PSE ETF,Direct,Thematic-Energy,44301,INF209KB19Z4,Hindustan Aero,Industrials,31.32,6.3
ABSL Nifty PSE ETF,Direct,Thematic-Energy,44301,INF209KB19Z4,Power Fin.,Financial,5.55,4.99
ABSL Nifty PSE ETF,Direct,Thematic-Energy,44301,INF209KB19Z4,Bharat Petroleum,Energy & Utilities,4.85,4.66
ABSL Nifty PSE ETF,Direct,Thematic-Energy,44301,INF209KB19Z4,Indian Oil,Energy & Utilities,4.64,4.07
ABSL Nifty PSE ETF,Direct,Thematic-Energy,44301,INF209KB19Z4,Bharat Heavy Elect,Industrials,86.24,3.94
ABSL PSU Equity Dir,Direct,Thematic-Energy,40480,INF209KB1O82,SBI,Financial,11.11,18.08
ABSL PSU Equity Dir,Direct,Thematic-Energy,40480,INF209KB1O82,NTPC,Energy & Utilities,12.73,8.71
ABSL PSU Equity Dir,Direct,Thematic-Energy,40480,INF209KB1O82,Power Grid,Energy & Utilities,16.67,7.44
ABSL PSU Equity Dir,Direct,Thematic-Energy,40480,INF209KB1O82,Bharat Heavy Elect,Industrials,86.24,5.42
ABSL PSU Equity Dir,Direct,Thematic-Energy,40480,INF209KB1O82,Bharat Electronics,Industrials,49.72,5.1
ABSL PSU Equity Dir,Direct,Thematic-Energy,40480,INF209KB1O82,GAIL (India),Energy & Utilities,14.53,4.56
ABSL PSU Equity Dir,Direct,Thematic-Energy,40480,INF209KB1O82,Maharashtra Bank,Financial,9.2,4.3
ABSL PSU Equity Dir,Direct,Thematic-Energy,40480,INF209KB1O82,ONGC,Energy & Utilities,7.87,3.9
ABSL PSU Equity Dir,Direct,Thematic-Energy,40480,INF209KB1O82,NMDC,Materials,10.63,3.56
ABSL PSU Equity Dir,Direct,Thematic-Energy,40480,INF209KB1O82,PNB Housing Fin,Financial,11.23,3.39
CPSE ETF,Direct,Thematic-Energy,25711,INF457M01133,NTPC,Energy & Utilities,12.73,19.72
CPSE ETF,Direct,Thematic-Energy,25711,INF457M01133,Bharat Electronics,Industrials,49.72,19.31
CPSE ETF,Direct,Thematic-Energy,25711,INF457M01133,Power Grid,Energy & Utilities,16.67,18.98
CPSE ETF,Direct,Thematic-Energy,25711,INF457M01133,ONGC,Energy & Utilities,7.87,15.32
CPSE ETF,Direct,Thematic-Energy,25711,INF457M01133,Coal India,Materials,9.26,14.39
CPSE ETF,Direct,Thematic-Energy,25711,INF457M01133,Oil India,Energy & Utilities,11.68,3.52
CPSE ETF,Direct,Thematic-Energy,25711,INF457M01133,NHPC,Energy & Utilities,19.73,3.46
CPSE ETF,Direct,Thematic-Energy,25711,INF457M01133,Cochin Shipyard,Industrials,53.05,1.93
CPSE ETF,Direct,Thematic-Energy,25711,INF457M01133,NLC India,Energy & Utilities,12.93,1.36
CPSE ETF,Direct,Thematic-Energy,25711,INF457M01133,NBCC (India),Industrials,39.71,1.25
Groww Nifty India Railways PSU ETF,Direct,Thematic-Energy,44875,INF666M01JJ6,Indian Railway Fin,Financial,17.9,19.9
Groww Nifty India Railways PSU ETF,Direct,Thematic-Energy,44875,INF666M01JJ6,Container,Industrials,27.79,17.36
Groww Nifty India Railways PSU ETF,Direct,Thematic-Energy,44875,INF666M01JJ6,Rail Vikas Nigam,Industrials,55.79,16.69
Groww Nifty India Railways PSU ETF,Direct,Thematic-Energy,44875,INF666M01JJ6,Indian Railway,Industrials,29.71,16.08
Groww Nifty India Railways PSU ETF,Direct,Thematic-Energy,44875,INF666M01JJ6,NTPC,Energy & Utilities,12.73,5.69
Groww Nifty India Railways PSU ETF,Direct,Thematic-Energy,44875,INF666M01JJ6,Ircon Intl,Industrials,21.53,4.9
Groww Nifty India Railways PSU ETF,Direct,Thematic-Energy,44875,INF666M01JJ6,Bharat Electronics,Industrials,49.72,4.64
Groww Nifty India Railways PSU ETF,Direct,Thematic-Energy,44875,INF666M01JJ6,ONGC,Energy & Utilities,7.87,3.5
Groww Nifty India Railways PSU ETF,Direct,Thematic-Energy,44875,INF666M01JJ6,Rites,Industrials,23.94,2.9
Groww Nifty India Railways PSU ETF,Direct,Thematic-Energy,44875,INF666M01JJ6,Railtel,Technology,28.91,2.79
Groww Nifty India Railways PSU Index Dir,Direct,Thematic-Energy,44878,INF666M01JK4,Indian Railway Fin,Financial,17.9,19.89
Groww Nifty India Railways PSU Index Dir,Direct,Thematic-Energy,44878,INF666M01JK4,Container,Industrials,27.79,17.35
Groww Nifty India Railways PSU Index Dir,Direct,Thematic-Energy,44878,INF666M01JK4,Rail Vikas Nigam,Industrials,55.79,16.69
Groww Nifty India Railways PSU Index Dir,Direct,Thematic-Energy,44878,INF666M01JK4,Indian Railway,Industrials,29.71,16.07
Groww Nifty India Railways PSU Index Dir,Direct,Thematic-Energy,44878,INF666M01JK4,NTPC,Energy & Utilities,12.73,5.68
Groww Nifty India Railways PSU Index Dir,Direct,Thematic-Energy,44878,INF666M01JK4,Ircon Intl,Industrials,21.53,4.9
Groww Nifty India Railways PSU Index Dir,Direct,Thematic-Energy,44878,INF666M01JK4,Bharat Electronics,Industrials,49.72,4.64
Groww Nifty India Railways PSU Index Dir,Direct,Thematic-Energy,44878,INF666M01JK4,ONGC,Energy & Utilities,7.87,3.5
Groww Nifty India Railways PSU Index Dir,Direct,Thematic-Energy,44878,INF666M01JK4,Rites,Industrials,23.94,2.9
Groww Nifty India Railways PSU Index Dir,Direct,Thematic-Energy,44878,INF666M01JK4,Railtel,Technology,28.91,2.79
Groww Nifty PSE ETF,Direct,Thematic-Energy,45783,INF666M01NR1,NTPC,Energy & Utilities,12.73,14.47
Groww Nifty PSE ETF,Direct,Thematic-Energy,45783,INF666M01NR1,Bharat Electronics,Industrials,49.72,11.81
Groww Nifty PSE ETF,Direct,Thematic-Energy,45783,INF666M01NR1,Power Grid,Energy & Utilities,16.67,11.02
Groww Nifty PSE ETF,Direct,Thematic-Energy,45783,INF666M01NR1,ONGC,Energy & Utilities,7.87,8.9
Groww Nifty PSE ETF,Direct,Thematic-Energy,45783,INF666M01NR1,Coal India,Materials,9.26,8.36
Groww Nifty PSE ETF,Direct,Thematic-Energy,45783,INF666M01NR1,Hindustan Aero,Industrials,31.32,6.29
Groww Nifty PSE ETF,Direct,Thematic-Energy,45783,INF666M01NR1,Power Fin.,Financial,5.55,4.99
Groww Nifty PSE ETF,Direct,Thematic-Energy,45783,INF666M01NR1,Bharat Petroleum,Energy & Utilities,4.85,4.66
Groww Nifty PSE ETF,Direct,Thematic-Energy,45783,INF666M01NR1,Indian Oil,Energy & Utilities,4.64,4.06
Groww Nifty PSE ETF,Direct,Thematic-Energy,45783,INF666M01NR1,Bharat Heavy Elect,Industrials,86.24,3.93
Groww Nifty PSE ETF FOF Dir,Direct,Thematic-Energy,45786,INF666M01NR1,Groww Nifty PSE ETF-G,Unspecified,--,99.95
ICICI Pru PSU Equity Dir,Direct,Thematic-Energy,42451,INF109KC12I5,SBI,Financial,11.11,13.05
ICICI Pru PSU Equity Dir,Direct,Thematic-Energy,42451,INF109KC12I5,NTPC,Energy & Utilities,12.73,8.51
ICICI Pru PSU Equity Dir,Direct,Thematic-Energy,42451,INF109KC12I5,Power Grid,Energy & Utilities,16.67,6.2
ICICI Pru PSU Equity Dir,Direct,Thematic-Energy,42451,INF109KC12I5,ONGC,Energy & Utilities,7.87,5.82
ICICI Pru PSU Equity Dir,Direct,Thematic-Energy,42451,INF109KC12I5,Life Insurance,Financial,8.88,4.88
ICICI Pru PSU Equity Dir,Direct,Thematic-Energy,42451,INF109KC12I5,Hindustan Aero,Industrials,31.32,4.64
ICICI Pru PSU Equity Dir,Direct,Thematic-Energy,42451,INF109KC12I5,Oil India,Energy & Utilities,11.68,3.37
ICICI Pru PSU Equity Dir,Direct,Thematic-Energy,42451,INF109KC12I5,GAIL (India),Energy & Utilities,14.53,3.27
ICICI Pru PSU Equity Dir,Direct,Thematic-Energy,42451,INF109KC12I5,Coal India,Materials,9.26,3.19
ICICI Pru PSU Equity Dir,Direct,Thematic-Energy,42451,INF109KC12I5,Bharat Electronics,Industrials,49.72,3.18
Invesco India PSU Equity Dir,Direct,Thematic-Energy,16831,INF205K01NG5,SBI,Financial,11.11,8.23
Invesco India PSU Equity Dir,Direct,Thematic-Energy,16831,INF205K01NG5,Hindustan Aero,Industrials,31.32,7.45
Invesco India PSU Equity Dir,Direct,Thematic-Energy,16831,INF205K01NG5,Indian Bank,Financial,10.07,7.08
Invesco India PSU Equity Dir,Direct,Thematic-Energy,16831,INF205K01NG5,Bharat Petroleum,Energy & Utilities,4.85,6.08
Invesco India PSU Equity Dir,Direct,Thematic-Energy,16831,INF205K01NG5,Bharat Electronics,Industrials,49.72,5.9
Invesco India PSU Equity Dir,Direct,Thematic-Energy,16831,INF205K01NG5,NTPC Green Energy,Energy & Utilities,162.04,4.95
Invesco India PSU Equity Dir,Direct,Thematic-Energy,16831,INF205K01NG5,NTPC,Energy & Utilities,12.73,4.73
Invesco India PSU Equity Dir,Direct,Thematic-Energy,16831,INF205K01NG5,Bank Of Baroda,Financial,7.13,4.53
Invesco India PSU Equity Dir,Direct,Thematic-Energy,16831,INF205K01NG5,Bharat Dynamics,Industrials,105.19,4.23
Invesco India PSU Equity Dir,Direct,Thematic-Energy,16831,INF205K01NG5,Dredging,Industrials,672.35,3.99
Kotak BSE PSU Index Dir,Direct,Thematic-Energy,44430,INF174KA1SL1,SBI,Financial,11.11,19.57
Kotak BSE PSU Index Dir,Direct,Thematic-Energy,44430,INF174KA1SL1,NTPC,Energy & Utilities,12.73,8.37
Kotak BSE PSU Index Dir,Direct,Thematic-Energy,44430,INF174KA1SL1,Bharat Electronics,Industrials,49.72,6.82
Kotak BSE PSU Index Dir,Direct,Thematic-Energy,44430,INF174KA1SL1,Power Grid,Energy & Utilities,16.67,6.4
Kotak BSE PSU Index Dir,Direct,Thematic-Energy,44430,INF174KA1SL1,ONGC,Energy & Utilities,7.87,5.15
Kotak BSE PSU Index Dir,Direct,Thematic-Energy,44430,INF174KA1SL1,Coal India,Materials,9.26,4.84
